	logFC	logCPM	F	PValue	FDR
RPL6P5	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RPL27AP	-0.307658660812389	0.0512378825582749	2.53597892134875	0.421908524341529	0.948534249100704
CELA2B	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RPL22P14	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
FLVCR2-AS1	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RANP7	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
NPM1P11	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
PPIAP69	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
LINC02013	-0.307658660812389	0.0459001998328453	2.67183570314429	0.421908524341529	0.948534249100704
SNRPD2P1	-0.307658660812389	0.0445845029570669	2.7099779572629	0.421908524341529	0.948534249100704
MED8-AS1	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
FLT1P1	-0.307658660812389	0.0512378825582749	2.53597892134875	0.421908524341529	0.948534249100704
TUBB3P2	-0.307658660812389	0.0508896079030973	2.2008337220693	0.421908524341529	0.948534249100704
CTDSPL2P2	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
COMETT	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
LINC01388	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RPL23AP50	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
SYF2P2	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
PHB1P5	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
LINC00330	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
LINC01871	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RPS12P4	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
HMGN2P17	-0.307658660812389	0.0508896079030973	2.2008337220693	0.421908524341529	0.948534249100704
RN7SL709P	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RN7SL815P	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
COL25A1-DT	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
HPRT1P2	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
LINC02237	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
EEF1A1P17	-0.307658660812389	0.0508896079030973	2.2008337220693	0.421908524341529	0.948534249100704
KIF26A-DT	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
AKAP13-AS1	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
RN7SL176P	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
SINHCAFP2	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
C2-AS1	-0.307658660812389	0.0508896079030973	2.2008337220693	0.421908524341529	0.948534249100704
MTND1P37	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
FAM240A	-0.307658660812389	0.0451849478281708	2.97785762424035	0.421908524341529	0.948534249100704
SULT6B2P	-0.307658660812389	0.0384682900847172	2.63635740946653	0.421908524341529	0.948534249100704
MC3R	-0.307658660812389	0.0599574327827165	1.95471930290625	0.421908524341529	0.948534249100704
SLPI	-0.307658660812389	0.0573494351362585	2.54685698936122	0.421908524341529	0.948534249100704
TGM7	-0.307658660812389	0.0506248913496621	2.23698620023658	0.421908524341529	0.948534249100704
ACER1	-0.307658660812389	0.0447733848865107	2.66938765329307	0.421908524341529	0.948534249100704
CATSPER4	-0.307658660812389	0.0597021599498454	1.94047517750316	0.421908524341529	0.948534249100704
SNORA15B-2	-0.307658660812389	0.0565004156837606	2.55714341932913	0.421908524341529	0.948534249100704
SNORA15B-1	-0.307658660812389	0.0565004156837606	2.55714341932913	0.421908524341529	0.948534249100704
ZNF847P	-0.307658660812389	0.0573368797530881	2.53980305955325	0.421908524341529	0.948534249100704
TUBBP9	-0.307658660812389	0.0631587465112546	2.20751009069967	0.421908524341529	0.948534249100704
EIF4BP9	-0.307658660812389	0.0495997537033498	2.36861537716416	0.421908524341529	0.948534249100704
TUBA3GP	-0.307658660812389	0.0569526080227782	2.10725318843582	0.421908524341529	0.948534249100704
NARS1P2	-0.307658660812389	0.0506248913496621	2.23698620023658	0.421908524341529	0.948534249100704
MIR5194	-0.307658660812389	0.0586115072779179	2.25905667225894	0.421908524341529	0.948534249100704
ARHGEF9-IT1	-0.308094359785451	0.122870689502579	1.6180602369684	0.42190852434153	0.948534249100704
CBX1P4	-0.307857754116381	0.100147036562155	1.5981061806223	0.42190852434153	0.948534249100704
RPL37AP8	-0.307658660812389	0.0512106508873781	2.15527512351836	0.42190852434153	0.948534249100704
CYCSP45	-0.307658660812389	0.0629879000895738	2.27191021695091	0.42190852434153	0.948534249100704
GRXCR2	-0.307658660812389	0.0762671944349951	1.78163640087852	0.42190852434153	0.948534249100704
MED28P3	-0.307658660812389	0.0517608876151389	2.07138944197011	0.42190852434153	0.948534249100704
LINC00382	-0.307658660812389	0.0517608876151389	2.07138944197011	0.42190852434153	0.948534249100704
EVA1CP5	-0.307658660812389	0.0628335101861278	2.25950672202699	0.42190852434153	0.948534249100704
CSPG4BP	-0.322894595716084	0.122010100903991	1.40493584535683	0.421908545189644	0.948534249100704
PANX3	-0.322810349227506	0.0974121290072652	1.69990703616207	0.421908545189646	0.948534249100704
ACTL7B	-0.322754719744305	0.0773751762762376	1.78348718013457	0.421908545189646	0.948534249100704
LINC00523	-0.322754719744305	0.0664799080984396	2.27592512738211	0.421908545189646	0.948534249100704
SRIP2	-0.322754719744305	0.0635270110894052	2.23069469412307	0.421908545189646	0.948534249100704
LINC00691	-0.322754719744305	0.0809237458666749	1.47676188831762	0.421908545189646	0.948534249100704
HRGP1	-0.322754719744305	0.064237285503573	2.18826697867332	0.421908545189646	0.948534249100704
SETP5	-0.322754719744305	0.07791008811819	1.64513622662451	0.421908545189646	0.948534249100704
ENPP7P15	-0.322754719744305	0.0573072276959571	2.62834594017342	0.421908545189646	0.948534249100704
OR5BS1P	-0.322754719744305	0.0512575378585935	2.17296087214431	0.421908545189646	0.948534249100704
RNU6-637P	-0.322754719744305	0.0512575378585935	2.17296087214431	0.421908545189646	0.948534249100704
PPIAP8	-0.322754719744305	0.0511985544724081	2.18083489786032	0.421908545189646	0.948534249100704
CETP	-0.322754719744305	0.0637066035865763	1.86092251711942	0.421908545189646	0.948534249100704
OVOL3	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
CCL19	-0.322754719744305	0.0451417264813722	2.62329835665382	0.421908545189646	0.948534249100704
ENTHD1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
APOBEC3B	-0.322754719744305	0.0550785451151273	2.80247213350123	0.421908545189646	0.948534249100704
OR6T1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
DSCR4	-0.322754719744305	0.0484119194151991	2.51415708665814	0.421908545189646	0.948534249100704
PRSS57	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RPL32P36	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
LINC01854	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
IGKV1D-42	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
TRAV27	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RNU6-903P	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
EIF4A1P8	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
MIR1224	-0.322754719744305	0.0515786266612734	2.12894855549102	0.421908545189646	0.948534249100704
TCERG1P1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
POLR2KP2	-0.322754719744305	0.0453503413716547	2.98506580398003	0.421908545189646	0.948534249100704
BANF1P5	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RPL7P3	-0.322754719744305	0.0509927860547351	2.2078578182578	0.421908545189646	0.948534249100704
VTI1BP4	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RAB11AP1	-0.322754719744305	0.0719319568736211	1.59072590251073	0.421908545189646	0.948534249100704
GSTO3P	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
FNDC1-AS1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
ELOBP4	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RPL7P13	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
LINC01067	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
LINC00437	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
PRDX3P4	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RPSAP52	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
AADACL2-AS1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
SMAD1-AS2	-0.322754719744305	0.0523295336329816	2.37041748030557	0.421908545189646	0.948534249100704
DPP3P1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
RNA5SP121	-0.322754719744305	0.0509927860547351	2.2078578182578	0.421908545189646	0.948534249100704
MTCO3P15	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
TMT1AP1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
LINC02404	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
OR4T1P	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
PPIAP49	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
SNX2P1	-0.322754719744305	0.0642672423123211	1.9465578757231	0.421908545189646	0.948534249100704
CEACAM20	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
BTN1A1P1	-0.322754719744305	0.0388370211747149	2.56635780652843	0.421908545189646	0.948534249100704
GAPDHP25	-0.322754719744305	0.0495009309693582	2.38953805489485	0.421908545189647	0.948534249100704
SMTNL1	-0.322754719744305	0.0449528186414359	2.66211302052479	0.421908545189647	0.948534249100704
SOCS5P1	-0.322754719744305	0.0449528186414359	2.66211302052479	0.421908545189647	0.948534249100704
RN7SL586P	-0.322754719744305	0.0510420057032742	2.20145397937376	0.421908545189647	0.948534249100704
GALR2	-0.322840344374929	0.105963700671591	1.65802971577446	0.421908545189647	0.948534249100704
RNU6-140P	-0.322754719744305	0.0588911529755025	2.38692022954894	0.421908545189647	0.948534249100704
KRT19P2	-0.322754719744305	0.0535066976391436	2.08377675570272	0.421908545189647	0.948534249100704
LINC01394	-0.322754719744305	0.0756048872360443	1.41995456152485	0.421908545189647	0.948534249100704
HJURP	-0.323075536892698	0.178434265902223	1.15490318304133	0.421908545205705	0.948534249100704
SLC36A2	-0.322907124337975	0.123014400705614	1.23735744257705	0.421908545205705	0.948534249100704
MFRP	-0.322818257548791	0.0970098553000419	1.35294502424477	0.421908545205705	0.948534249100704
ARR3	-0.322764131406365	0.0648274501725985	2.10550403429128	0.421908545205705	0.948534249100704
TPT1P4	-0.322764131406365	0.0591719991358397	2.70341552648757	0.421908545205705	0.948534249100704
PSMC1P13	-0.322764131406365	0.0845796258330696	1.65426036405276	0.421908545205705	0.948534249100704
MMP26	-0.322764131406365	0.0630434519793501	1.71580409846378	0.421908545205706	0.948534249100704
PPP1R15B-AS1	-0.322764131406365	0.0515788571261988	2.12892947854229	0.421908545205706	0.948534249100704
NFE4	-0.322764131406365	0.0576555079520723	2.52326015633389	0.421908545205706	0.948534249100704
PSME2P3	-0.322764131406365	0.0587887273356951	2.26900208765177	0.421908545205706	0.948534249100704
HNRNPA1P44	-0.322764131406365	0.0577395734355459	2.35910380613025	0.421908545205706	0.948534249100704
SULT1E1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
FOLR3	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
ADAM30	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
DEFA5	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
METTL1P1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LCE5A	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RNA5SP223	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
MIR125B1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RNU6-913P	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPL31P51	-0.322764131406365	0.0453505720384241	2.98502825925503	0.421908545205706	0.948534249100704
PSMC1P2	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RN7SKP143	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPL35AP5	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LINC01342	-0.322764131406365	0.0462689751411485	2.6333492298467	0.421908545205706	0.948534249100704
GPC6-AS2	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RBMY2BP	-0.322764131406365	0.0482215005253828	2.52646786617929	0.421908545205706	0.948534249100704
ZNF32-AS1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
SUSD2P1	-0.322764131406365	0.0511987849007324	2.18081457806618	0.421908545205706	0.948534249100704
MOB4P1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPL5P6	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LINC03083	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LINC00701	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPS2P15	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPL38P5	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPS20P12	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPL17P46	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
RPS3AP18	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
TNFRSF10B-AS1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
COX5BP1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
ZFAT-AS1	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LINC02753	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
IGLCOR22-1	-0.322764131406365	0.0512577682924046	2.17294074334004	0.421908545205706	0.948534249100704
LINC02368	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LINC02409	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
LINGO1-AS2	-0.322764131406365	0.0388372520168193	2.56631005668026	0.421908545205706	0.948534249100704
CDH8-AS1	-0.322764131406365	0.0453505720384241	2.98502825925503	0.421908545205706	0.948534249100704
